PDBchain1,PDBchain2,TM1,TM2,RMSD,ID1,ID2,IDali,L1,L2,Lali
AFI86262.1-89.96,PDP56801.1-82.17,0.4012,0.3839,4.2,0.05,0.047,0.082,159,169,98
AFI86262.1-89.96,PDP61269.1-79.88,0.4049,0.3892,4.44,0.044,0.042,0.069,159,168,101
AFI86262.1-89.96,PDP61486.1-82.90,0.3877,0.3717,4.85,0.044,0.041,0.067,159,169,104
AFI86262.1-89.96,PDP68574.1-79.22,0.3823,0.3686,4.96,0.063,0.06,0.095,159,168,105
AFI86262.1-89.96,PDP69242.1-79.49,0.3891,0.3747,5.01,0.031,0.03,0.047,159,168,106
AFI86262.1-89.96,PDP76386.1-76.81,0.4043,0.3887,4.27,0.057,0.054,0.09,159,168,100
AFI86262.1-89.96,PDP76608.1-79.93,0.3808,0.3702,5.22,0.044,0.042,0.065,159,166,108
AFI86262.1-89.96,PDP79289.1-82.68,0.3869,0.3711,4.95,0.044,0.041,0.067,159,169,105
AFI86262.1-89.96,PDP80394.1-81.87,0.3867,0.3713,5.13,0.075,0.071,0.111,159,169,108
AFI86262.1-89.96,PDP82206.1-79.47,0.4071,0.3895,3.98,0.044,0.041,0.071,159,169,98
AFI86262.1-89.96,PGH20633.1-88.73,0.2954,0.2869,4.64,0.025,0.024,0.051,159,166,78
AFI86262.1-89.96,PGH21735.1-87.63,0.2651,0.255,5.38,0.019,0.018,0.038,159,169,78
AFI86262.1-89.96,PGH22407.1-87.65,0.2664,0.2564,5.52,0.006,0.006,0.012,159,169,81
AFI86262.1-89.96,PHH97487.1-87.77,0.2643,0.2516,5.39,0.006,0.006,0.013,159,172,79
AFI86262.1-89.96,PHI05755.1-88.92,0.2392,0.2815,4.77,0.025,0.032,0.063,159,125,63
AFI86262.1-89.96,PHI06540.1-87.66,0.2639,0.2719,5.46,0.038,0.039,0.079,159,152,76
AFI86262.1-89.96,PHI08326.1-87.96,0.2661,0.2532,5.4,0.013,0.012,0.025,159,172,79
AFI86262.1-89.96,PHI13657.1-89.00,0.2449,0.2962,4.74,0.044,0.056,0.121,159,125,58
AFI86262.1-89.96,PIK17204.1-80.00,0.3848,0.3712,5.33,0.057,0.054,0.081,159,168,111
AFI86262.1-89.96,PIK17411.1-90.13,0.3,0.1958,5.43,0.019,0.01,0.034,159,294,88
AFI86262.1-89.96,PIK19369.1-79.78,0.4087,0.3912,4.3,0.044,0.041,0.069,159,169,101
AFI86262.1-89.96,PIK19759.1-90.23,0.2919,0.3063,6,0.063,0.068,0.109,159,147,92
AFI86262.1-89.96,PIK20109.1-91.74,0.3088,0.3128,5.68,0.05,0.051,0.084,159,156,95
AFI86262.1-89.96,PIN27250.1-82.03,0.2923,0.3888,4.1,0.038,0.056,0.087,159,107,69
AFI86262.1-89.96,PIN27259.1-71.98,0.2914,0.3875,4.27,0.044,0.065,0.1,159,107,70
AFI86262.1-89.96,PIN27300.1-79.97,0.4075,0.3899,3.99,0.05,0.047,0.082,159,169,98
AFI86262.1-89.96,PIN29465.1-82.38,0.5098,0.4783,2.75,0.069,0.064,0.106,159,172,104
AFI86262.1-89.96,PJE99021.1-78.83,0.417,0.3987,4,0.063,0.059,0.101,159,169,99
AFI86262.1-89.96,PJI21017.1-80.35,0.4007,0.3853,4.26,0.05,0.048,0.08,159,168,100
AFI86262.1-89.96,PJI24363.1-91.77,0.3043,0.3078,5.5,0.05,0.051,0.087,159,156,92
AFI86262.1-89.96,PJI24389.1-79.82,0.4047,0.3889,4.46,0.038,0.036,0.059,159,168,101
AFI86262.1-89.96,PJI25578.1-79.82,0.4068,0.3908,4.26,0.057,0.054,0.09,159,168,100
AFI86262.1-89.96,PJI26311.1-78.95,0.3895,0.375,4.81,0.044,0.042,0.067,159,168,104
AFI86262.1-89.96,PJI27691.1-81.67,0.4111,0.4393,3.86,0.063,0.068,0.108,159,146,93
AFI86262.1-89.96,QEH45386.1-79.91,0.581,0.6721,2.9,0.145,0.172,0.204,159,134,113
AFI86262.1-89.96,QUI90514.1-80.68,0.3887,0.3701,5.07,0.05,0.047,0.075,159,171,107
AFI86262.1-89.96,QYR65713.1-84.78,0.2568,0.2744,5.66,0.031,0.035,0.065,159,143,77
AFI86262.1-89.96,QYR66967.1-88.53,0.2654,0.2777,5.46,0.025,0.027,0.055,159,149,73
AFI86262.1-89.96,RQD99704.1-79.61,0.3804,0.3653,5.05,0.044,0.041,0.066,159,169,106
AFI86262.1-89.96,RQE06608.1-79.37,0.4045,0.3889,4.15,0.038,0.036,0.061,159,168,99
AFI86262.1-89.96,RRD62062.1-71.00,0.2554,0.1677,5.43,0.006,0.003,0.013,159,292,76
AFI86262.1-89.96,RRD75271.1-89.19,0.3965,0.4462,3.73,0.025,0.029,0.047,159,137,86
AFI86262.1-89.96,SJL19104.1-79.65,0.3848,0.374,5.01,0.044,0.042,0.065,159,166,107
AFI86262.1-89.96,SJL19364.1-82.60,0.3849,0.3696,5.15,0.069,0.065,0.102,159,169,108
AFI86262.1-89.96,SJL25880.1-82.17,0.3904,0.3712,5.08,0.031,0.029,0.047,159,171,106
AFI86262.1-89.96,TYB11840.1-89.18,0.3306,0.3055,5.64,0.069,0.061,0.107,159,181,103
AFI86262.1-89.96,UTC88072.1-77.81,0.2782,0.2687,5.39,0.031,0.03,0.061,159,168,82
AFI86262.1-89.96,VTX56655.1-88.51,0.2932,0.2848,4.9,0.006,0.006,0.013,159,166,79
AFI86262.1-89.96,WP_002668050.1-90.90,0.2913,0.2169,5.41,0.063,0.041,0.118,159,244,85
AFI86262.1-89.96,WP_002689100.1-89.84,0.2707,0.2961,5,0.038,0.043,0.079,159,138,76
AFI86262.1-89.96,WP_005560990.1-89.93,0.5174,0.4999,1.86,0.157,0.152,0.275,159,165,91
AFI86262.1-89.96,WP_010697710.1-89.23,0.2696,0.2947,4.97,0.031,0.036,0.066,159,138,76
AFI86262.1-89.96,WP_080574655.1-84.27,0.445,0.4187,4.06,0.063,0.058,0.097,159,172,103
AFI86262.1-89.96,WP_097657165.1-87.74,0.3972,0.3939,5.13,0.038,0.037,0.055,159,161,109
AFI86262.1-89.96,WP_150153335.1-89.35,0.2484,0.3047,4.13,0.038,0.049,0.105,159,122,57
AFI86262.1-89.96,WP_150153577.1-82.68,0.4141,0.3523,4.99,0.063,0.05,0.087,159,202,115
AFI86262.1-89.96,WP_155642491.1-88.57,0.2556,0.2403,5.8,0.038,0.034,0.077,159,175,78
AFI86262.1-89.96,WP_187106099.1-89.80,0.2453,0.3023,4.7,0.044,0.057,0.121,159,122,58
AFI86262.1-89.96,WP_187106668.1-89.16,0.2448,0.3017,4.75,0.044,0.057,0.121,159,122,58
AFI86262.1-89.96,WP_205766317.1-90.71,0.4359,0.4112,3.98,0.044,0.041,0.068,159,172,103
AFI86262.1-89.96,WP_205768292.1-82.40,0.3164,0.2266,5.31,0.038,0.024,0.07,159,248,86
AFI86262.1-89.96,WP_205768727.1-81.69,0.3117,0.2256,5.09,0.025,0.016,0.047,159,250,86
AFI86262.1-89.96,WP_205769178.1-87.53,0.458,0.4474,3.93,0.044,0.043,0.065,159,164,107
AFI86262.1-89.96,WP_205770740.1-88.35,0.3947,0.3529,4.64,0.069,0.059,0.108,159,186,102
AFI86262.1-89.96,WP_205771886.1-88.81,0.6965,0.5828,1.73,0.208,0.171,0.268,159,193,123
AFI86262.1-89.96,WP_205772954.1-86.09,0.4716,0.4545,3.89,0.05,0.048,0.073,159,167,110
AFI86262.1-89.96,WP_205774081.1-89.49,0.6936,0.5806,1.78,0.214,0.176,0.276,159,193,123
AFI86262.1-89.96,WP_205774216.1-80.16,0.3099,0.2252,5.06,0.025,0.016,0.047,159,250,86
AFI86262.1-89.96,WP_205774951.1-90.80,0.4314,0.4072,4,0.038,0.035,0.058,159,172,103
AFI86262.1-89.96,WP_205775805.1-81.27,0.4966,0.682,2.76,0.057,0.085,0.09,159,106,100
AFI86262.1-89.96,WP_211605239.1-82.30,0.3842,0.3659,5.15,0.069,0.064,0.103,159,171,107
AFI86262.1-89.96,WP_230466978.1-72.11,0.3753,0.4312,4.39,0.044,0.053,0.078,159,132,90
AFI86262.1-89.96,WP_232528158.1-77.67,0.4119,0.392,4.13,0.057,0.053,0.091,159,170,99
AFI86262.1-89.96,WP_233113975.1-90.81,0.3454,0.3168,5.26,0.05,0.044,0.082,159,181,98
AFI86262.1-89.96,WP_233141670.1-88.26,0.4515,0.412,4.03,0.031,0.028,0.046,159,180,108
AFI86262.1-89.96,WP_233444100.1-86.05,0.6722,0.6292,0.91,0.648,0.606,0.945,159,170,109
AFI86262.1-89.96,WP_253698019.1-77.34,0.2635,0.2861,5.29,0.025,0.029,0.053,159,140,75
AFI86262.1-89.96,WP_253730758.1-90.66,0.2804,0.3124,4.75,0.025,0.03,0.053,159,135,75
AFI86262.1-89.96,WP_253731724.1-77.53,0.253,0.2724,5.49,0.019,0.021,0.039,159,141,76
AFI86262.1-89.96,WP_261794777.1-89.16,0.28,0.3033,4.92,0.031,0.035,0.066,159,141,76
AFJ08142.1-92.10,AIJ34845.1-89.63,0.8224,0.8536,1.3,0.329,0.342,0.375,155,149,136
AFJ08142.1-92.10,AKV63926.1-81.23,0.2609,0.2451,5.62,0.026,0.023,0.051,155,171,79
AFJ08142.1-92.10,ALF16987.1-86.89,0.2976,0.2807,5.35,0.039,0.036,0.073,155,169,82
AFJ08142.1-92.10,ALF17355.1-77.91,0.3441,0.2834,5.1,0.058,0.045,0.101,155,202,89
AFJ08142.1-92.10,ALF17404.1-88.92,0.3096,0.2958,5.01,0.032,0.03,0.06,155,166,84
AFJ08142.1-92.10,ALF22009.1-89.36,0.3095,0.3614,4.76,0.019,0.025,0.037,155,122,81
AFJ08142.1-92.10,ALF24715.1-87.05,0.2971,0.2805,5.43,0.052,0.047,0.095,155,169,84
AFJ08142.1-92.10,ALF24927.1-77.15,0.3345,0.2824,5.01,0.039,0.031,0.071,155,194,84
AFJ08142.1-92.10,ALJ24580.1-80.05,0.261,0.2454,5.63,0.026,0.023,0.051,155,171,79
AFJ08142.1-92.10,AMQ94623.1-88.71,0.2809,0.2448,5.58,0.045,0.036,0.082,155,193,85
AFJ08142.1-92.10,APW33183.1-79.76,0.2591,0.2455,5.7,0.045,0.041,0.09,155,169,78
AFJ08142.1-92.10,APW33876.1-91.96,0.9889,0.9953,0.37,0.839,0.844,0.844,155,154,154
AFJ08142.1-92.10,ATR92881.1-83.63,0.2598,0.2453,5.56,0.026,0.024,0.052,155,169,77
AFJ08142.1-92.10,ATR95460.1-82.20,0.2578,0.2453,6,0.052,0.047,0.095,155,169,84
AFJ08142.1-92.10,ATR98718.1-81.52,0.2652,0.2498,6.06,0.039,0.035,0.071,155,171,85
AFJ08142.1-92.10,ATV05999.1-89.20,0.2732,0.2592,5.26,0.026,0.024,0.054,155,167,74
AFJ08142.1-92.10,ATV25391.1-82.06,0.2601,0.2472,6.06,0.039,0.036,0.071,155,169,85
AFJ08142.1-92.10,ATV27155.1-80.02,0.264,0.2508,5.81,0.045,0.042,0.089,155,168,79
AFJ08142.1-92.10,ATV27245.1-80.03,0.2639,0.2506,5.61,0.019,0.018,0.038,155,168,78
AFJ08142.1-92.10,ATV29060.1-79.07,0.2498,0.2358,3.97,0.019,0.018,0.051,155,168,59
AFJ08142.1-92.10,ATV29297.1-92.32,0.9991,0.9991,0.14,0.923,0.923,0.923,155,155,155
AFJ08142.1-92.10,ATV31678.1-80.13,0.2769,0.2624,5.33,0.026,0.024,0.051,155,168,78
AFJ08142.1-92.10,ATV32174.1-80.12,0.259,0.2453,5.97,0.026,0.024,0.05,155,169,80
AFJ08142.1-92.10,ATV32580.1-86.95,0.3229,0.3257,5.2,0.026,0.026,0.045,155,153,89
AFJ08142.1-92.10,ATV33916.1-80.37,0.2605,0.242,5.04,0.039,0.035,0.092,155,171,65
AFJ08142.1-92.10,ATV37225.1-92.18,0.9749,0.9876,0.36,0.671,0.68,0.684,155,153,152
AFJ08142.1-92.10,ATV39350.1-79.37,0.2502,0.2362,4.17,0.026,0.024,0.067,155,168,60
AFJ08142.1-92.10,ATV51908.1-80.43,0.2593,0.271,4.66,0.019,0.021,0.048,155,146,63
AFJ08142.1-92.10,ATV53006.1-80.31,0.2798,0.2647,5.68,0.019,0.018,0.037,155,169,82
AFJ08142.1-92.10,ATV53739.1-79.73,0.2831,0.2612,5.06,0.045,0.04,0.09,155,175,78
AFJ08142.1-92.10,ATV55906.1-78.29,0.2651,0.2518,5.5,0.026,0.024,0.052,155,168,77
AFJ08142.1-92.10,AWX06279.1-78.97,0.2662,0.2529,5.7,0.032,0.03,0.062,155,168,80
AFJ08142.1-92.10,AWX07865.1-78.67,0.2468,0.2353,5.83,0.039,0.036,0.077,155,168,78
AFJ08142.1-92.10,AWX08490.1-72.23,0.26,0.2514,5.3,0.019,0.018,0.042,155,163,72
AFJ08142.1-92.10,BAR48143.1-90.34,0.2833,0.2458,5.68,0.039,0.031,0.071,155,193,84
AFJ08142.1-92.10,BAR50278.1-76.71,0.2658,0.3532,4.27,0.026,0.039,0.063,155,102,63
AFJ08142.1-92.10,BAR52475.1-80.97,0.2584,0.2427,5.78,0.026,0.023,0.051,155,171,78
AFJ08142.1-92.10,BAS49001.1-82.51,0.2358,0.2603,5.43,0.006,0.008,0.015,155,132,68
AFJ08142.1-92.10,BAU16639.1-92.21,0.9753,0.988,0.35,0.671,0.68,0.684,155,153,152
AFJ08142.1-92.10,BAU17006.1-77.60,0.2477,0.233,4,0.019,0.018,0.051,155,169,59
AFJ08142.1-92.10,BAU18789.1-79.04,0.2526,0.2383,4.14,0.019,0.018,0.05,155,168,60
AFJ08142.1-92.10,EEO39337.1-78.51,0.3347,0.2875,5.24,0.039,0.032,0.07,155,190,86
AFJ08142.1-92.10,EEO43048.1-88.38,0.2923,0.2789,5.2,0.045,0.042,0.087,155,166,80
AFJ08142.1-92.10,EEU32732.1-88.93,0.2931,0.2786,5.21,0.032,0.03,0.062,155,167,80
AFJ08142.1-92.10,EEU32859.1-81.58,0.321,0.2669,5.38,0.026,0.02,0.045,155,202,89
AFJ08142.1-92.10,EEU32996.1-87.55,0.294,0.2777,5.23,0.026,0.024,0.049,155,169,81
AFJ08142.1-92.10,EFD82075.2-79.78,0.3395,0.2853,4.6,0.039,0.031,0.074,155,194,81
AFJ08142.1-92.10,EGN66713.1-88.04,0.2974,0.2773,4.95,0.039,0.035,0.076,155,172,79
AFJ08142.1-92.10,EGN67307.1-87.78,0.2949,0.2782,5.15,0.039,0.036,0.075,155,169,80
AFJ08142.1-92.10,EGY33133.1-91.77,0.6943,0.5992,2.95,0.206,0.174,0.239,155,184,134
AFJ08142.1-92.10,EHK89789.1-87.99,0.2871,0.2613,5.33,0.032,0.028,0.06,155,180,84
AFJ08142.1-92.10,EHK89835.1-88.07,0.8234,0.7116,1.83,0.303,0.26,0.338,155,181,139
AFJ08142.1-92.10,EHK91001.1-82.96,0.6955,0.5375,2.78,0.206,0.154,0.242,155,208,132
AFJ08142.1-92.10,EMB43982.1-90.06,0.2701,0.2908,5.48,0.019,0.022,0.039,155,138,77
AFJ08142.1-92.10,EOA11658.1-72.56,0.2464,0.3206,4.56,0.013,0.019,0.033,155,106,60
AFJ08142.1-92.10,ERJ63923.1-86.43,0.2664,0.2697,5.64,0.032,0.033,0.064,155,152,78
AFJ08142.1-92.10,ERJ64511.1-82.90,0.2547,0.241,5.28,0.019,0.018,0.041,155,169,73
AFJ08142.1-92.10,ERJ66464.1-81.16,0.2601,0.2462,5.6,0.019,0.018,0.038,155,169,78
AFJ08142.1-92.10,ERJ66656.1-74.32,0.2977,0.1938,4.76,0.019,0.011,0.038,155,284,79
AFJ08142.1-92.10,ERJ82300.1-81.32,0.2456,0.2287,5.01,0.039,0.035,0.095,155,171,63
AFJ08142.1-92.10,ERJ83369.1-81.77,0.2585,0.2427,5.36,0.019,0.018,0.041,155,171,74
AFJ08142.1-92.10,ERJ86145.1-84.43,0.279,0.2447,5.78,0.065,0.052,0.116,155,191,86
AFJ08142.1-92.10,ERT47646.1-88.78,0.2749,0.2618,5.2,0.032,0.03,0.068,155,166,73
AFJ08142.1-92.10,ETA26341.1-85.95,0.2642,0.2642,5.58,0.019,0.019,0.037,155,155,80
AFJ08142.1-92.10,GAP81701.1-78.36,0.2826,0.2456,5.53,0.052,0.042,0.098,155,192,82
AFJ08142.1-92.10,KJJ86346.1-80.41,0.2417,0.3127,4.84,0.026,0.037,0.066,155,107,61
AFJ08142.1-92.10,KJJ86519.1-89.88,0.3147,0.3304,5.07,0.052,0.056,0.095,155,144,84
AFJ08142.1-92.10,KJJ87276.1-76.46,0.2627,0.2499,5.8,0.026,0.024,0.05,155,168,80
AFJ08142.1-92.10,KKY61606.1-78.51,0.2517,0.2376,3.91,0.013,0.012,0.034,155,168,59
AFJ08142.1-92.10,KUL98255.1-78.56,0.335,0.2874,5.13,0.039,0.032,0.071,155,190,85
AFJ08142.1-92.10,KUL99308.1-87.49,0.2957,0.279,5.13,0.045,0.041,0.087,155,169,80
AFJ08142.1-92.10,KUL99823.1-87.88,0.281,0.2621,5.43,0.032,0.029,0.06,155,173,83
AFJ08142.1-92.10,KXA22114.1-88.33,0.2752,0.2622,5.17,0.032,0.03,0.068,155,166,73
AFJ08142.1-92.10,KXC08061.1-81.24,0.2549,0.2392,4.95,0.052,0.047,0.114,155,171,70
AFJ08142.1-92.10,KYK85503.1-76.59,0.3195,0.2212,5.54,0.052,0.03,0.086,155,265,93
AFJ08142.1-92.10,OLQ21168.1-82.08,0.2698,0.2533,5.87,0.032,0.029,0.061,155,171,82
AFJ08142.1-92.10,OWP31724.1-79.77,0.2612,0.2481,5.7,0.026,0.024,0.051,155,168,79
AFJ08142.1-92.10,OWP32476.1-91.64,0.9687,0.9565,0.54,0.639,0.631,0.651,155,157,152
AFJ08142.1-92.10,OWP34023.1-74.77,0.6473,0.82,2.22,0.503,0.645,0.709,155,121,110
AFJ08142.1-92.10,OWR82820.1-86.35,0.2685,0.2719,5.37,0.026,0.026,0.053,155,152,76
AFJ08142.1-92.10,PCR85716.1-87.87,0.2994,0.2789,4.84,0.039,0.035,0.077,155,172,78
AFJ08142.1-92.10,PDP56801.1-82.17,0.2592,0.2459,5.68,0.019,0.018,0.038,155,169,79
AFJ08142.1-92.10,PDP61269.1-79.88,0.2664,0.2531,5.83,0.032,0.03,0.062,155,168,81
AFJ08142.1-92.10,PDP61486.1-82.90,0.2548,0.2408,5.13,0.026,0.024,0.056,155,169,71
AFJ08142.1-92.10,PDP68574.1-79.22,0.26,0.2469,5.68,0.032,0.03,0.064,155,168,78
AFJ08142.1-92.10,PDP69242.1-79.49,0.2483,0.2361,5.22,0.026,0.024,0.056,155,168,72
AFJ08142.1-92.10,PDP76386.1-76.81,0.2608,0.2477,5.77,0.013,0.012,0.025,155,168,79
AFJ08142.1-92.10,PDP76608.1-79.93,0.2584,0.2476,5.72,0.013,0.012,0.025,155,166,79
AFJ08142.1-92.10,PDP79289.1-82.68,0.2647,0.2502,4.93,0.032,0.03,0.068,155,169,73
AFJ08142.1-92.10,PDP80394.1-81.87,0.2543,0.2408,5.17,0.019,0.018,0.041,155,169,73
AFJ08142.1-92.10,PDP82206.1-79.47,0.2569,0.243,5.71,0.032,0.03,0.066,155,169,76
AFJ08142.1-92.10,PGH20633.1-88.73,0.2751,0.262,5.05,0.026,0.024,0.056,155,166,72
AFJ08142.1-92.10,PGH21735.1-87.63,0.294,0.2779,5.44,0.045,0.041,0.083,155,169,84
AFJ08142.1-92.10,PGH22407.1-87.65,0.2985,0.2813,5.19,0.045,0.041,0.086,155,169,81
AFJ08142.1-92.10,PHH97487.1-87.77,0.2774,0.2589,5.49,0.026,0.023,0.051,155,172,79
AFJ08142.1-92.10,PHI05755.1-88.92,0.3121,0.358,4.82,0.019,0.024,0.036,155,125,83
AFJ08142.1-92.10,PHI06540.1-87.66,0.2866,0.2901,5.41,0.032,0.033,0.06,155,152,83
AFJ08142.1-92.10,PHI08326.1-87.96,0.2942,0.2739,5.23,0.052,0.047,0.1,155,172,80
AFJ08142.1-92.10,PHI13657.1-89.00,0.3116,0.3573,4.83,0.019,0.024,0.036,155,125,83
AFJ08142.1-92.10,PIK17204.1-80.00,0.2653,0.2516,5.04,0.019,0.018,0.041,155,168,73
AFJ08142.1-92.10,PIK17411.1-90.13,0.3242,0.2068,5.57,0.019,0.01,0.032,155,294,94
AFJ08142.1-92.10,PIK19369.1-79.78,0.2587,0.2448,5.69,0.019,0.018,0.039,155,169,77
AFJ08142.1-92.10,PIK19759.1-90.23,0.8062,0.8473,1.38,0.29,0.306,0.336,155,147,134
AFJ08142.1-92.10,PIK20109.1-91.74,0.9971,0.9908,0.25,0.852,0.846,0.852,155,156,155
AFJ08142.1-92.10,PIN27250.1-82.03,0.2532,0.3253,3.71,0.026,0.037,0.069,155,107,58
AFJ08142.1-92.10,PIN27259.1-71.98,0.253,0.3249,3.71,0.019,0.028,0.052,155,107,58
AFJ08142.1-92.10,PIN27300.1-79.97,0.2604,0.2468,5.79,0.032,0.03,0.062,155,169,80
AFJ08142.1-92.10,PIN29465.1-82.38,0.2874,0.2663,4.73,0.032,0.029,0.07,155,172,71
AFJ08142.1-92.10,PJE99021.1-78.83,0.2474,0.2344,5.15,0.026,0.024,0.056,155,169,71
AFJ08142.1-92.10,PJI21017.1-80.35,0.2598,0.2471,5.71,0.039,0.036,0.076,155,168,79
AFJ08142.1-92.10,PJI24363.1-91.77,0.998,0.9916,0.21,0.806,0.801,0.806,155,156,155
AFJ08142.1-92.10,PJI24389.1-79.82,0.2455,0.2318,4.99,0.026,0.024,0.063,155,168,63
AFJ08142.1-92.10,PJI25578.1-79.82,0.2619,0.2489,5.69,0.032,0.03,0.063,155,168,79
AFJ08142.1-92.10,PJI26311.1-78.95,0.2639,0.251,5.74,0.026,0.024,0.05,155,168,80
AFJ08142.1-92.10,PJI27691.1-81.67,0.2564,0.2678,4.69,0.013,0.014,0.032,155,146,63
AFJ08142.1-92.10,QEH45386.1-79.91,0.2544,0.2794,5.52,0.032,0.037,0.069,155,134,72
AFJ08142.1-92.10,QUI90514.1-80.68,0.2624,0.2468,5.9,0.026,0.023,0.049,155,171,81
AFJ08142.1-92.10,QYR65713.1-84.78,0.3262,0.343,4.85,0.045,0.049,0.08,155,143,88
AFJ08142.1-92.10,QYR66967.1-88.53,0.3087,0.3167,5,0.052,0.054,0.095,155,149,84
AFJ08142.1-92.10,RQD99704.1-79.61,0.2586,0.2442,5.43,0.026,0.024,0.054,155,169,74
AFJ08142.1-92.10,RQE06608.1-79.37,0.2575,0.245,5.79,0.039,0.036,0.075,155,168,80
AFJ08142.1-92.10,RRD62062.1-71.00,0.2518,0.1633,5.42,0.032,0.017,0.068,155,292,74
AFJ08142.1-92.10,RRD75271.1-89.19,0.2676,0.2893,5.19,0.032,0.036,0.067,155,137,75
AFJ08142.1-92.10,SJL19104.1-79.65,0.2596,0.2489,5.87,0.052,0.048,0.1,155,166,80
AFJ08142.1-92.10,SJL19364.1-82.60,0.2615,0.2473,5.6,0.019,0.018,0.038,155,169,78
AFJ08142.1-92.10,SJL25880.1-82.17,0.2666,0.2491,5.18,0.026,0.023,0.056,155,171,72
AFJ08142.1-92.10,TYB11840.1-89.18,0.8217,0.7104,1.86,0.329,0.282,0.367,155,181,139
AFJ08142.1-92.10,UTC88072.1-77.81,0.3515,0.334,5.35,0.045,0.042,0.069,155,168,102
AFJ08142.1-92.10,VTX56655.1-88.51,0.2753,0.262,5.17,0.026,0.024,0.055,155,166,73
AFJ08142.1-92.10,WP_002668050.1-90.90,0.2564,0.1922,5.94,0.058,0.037,0.11,155,244,82
AFJ08142.1-92.10,WP_002689100.1-89.84,0.2731,0.2936,5.82,0.013,0.014,0.024,155,138,82
AFJ08142.1-92.10,WP_005560990.1-89.93,0.2583,0.2473,5.26,0.013,0.012,0.029,155,165,70
AFJ08142.1-92.10,WP_010697710.1-89.23,0.2747,0.2956,5.79,0.006,0.007,0.012,155,138,81
AFJ08142.1-92.10,WP_080574655.1-84.27,0.2757,0.2587,5.54,0.026,0.023,0.048,155,172,83
AFJ08142.1-92.10,WP_097657165.1-87.74,0.3018,0.2938,5.1,0.013,0.012,0.026,155,161,78
AFJ08142.1-92.10,WP_150153335.1-89.35,0.31,0.361,4.81,0.026,0.033,0.049,155,122,82
AFJ08142.1-92.10,WP_150153577.1-82.68,0.3284,0.2727,5.32,0.039,0.03,0.067,155,202,90
AFJ08142.1-92.10,WP_155642491.1-88.57,0.2673,0.2469,5.33,0.026,0.023,0.053,155,175,76
AFJ08142.1-92.10,WP_187106099.1-89.80,0.3089,0.3604,4.75,0.019,0.025,0.037,155,122,81
AFJ08142.1-92.10,WP_187106668.1-89.16,0.3103,0.3618,4.83,0.026,0.033,0.049,155,122,82
AFJ08142.1-92.10,WP_205766317.1-90.71,0.2769,0.2595,5.45,0.019,0.017,0.037,155,172,82
AFJ08142.1-92.10,WP_205768292.1-82.40,0.741,0.49,2.75,0.142,0.089,0.156,155,248,141
AFJ08142.1-92.10,WP_205768727.1-81.69,0.7567,0.4967,2.74,0.181,0.112,0.194,155,250,144
AFJ08142.1-92.10,WP_205769178.1-87.53,0.2875,0.2776,5.15,0.032,0.03,0.06,155,164,83
AFJ08142.1-92.10,WP_205770740.1-88.35,0.2749,0.2444,5.72,0.032,0.027,0.06,155,186,83
AFJ08142.1-92.10,WP_205771886.1-88.81,0.2891,0.2502,5.39,0.052,0.041,0.096,155,193,83
AFJ08142.1-92.10,WP_205772954.1-86.09,0.2939,0.2799,5.34,0.045,0.042,0.084,155,167,83
AFJ08142.1-92.10,WP_205774081.1-89.49,0.2866,0.2488,6.06,0.052,0.041,0.089,155,193,90
AFJ08142.1-92.10,WP_205774216.1-80.16,0.7582,0.4973,2.77,0.168,0.104,0.181,155,250,144
AFJ08142.1-92.10,WP_205774951.1-90.80,0.2731,0.2561,5.66,0.039,0.035,0.072,155,172,83
AFJ08142.1-92.10,WP_205775805.1-81.27,0.2438,0.3185,4.59,0.039,0.057,0.102,155,106,59
AFJ08142.1-92.10,WP_211605239.1-82.30,0.2619,0.2461,5.91,0.019,0.018,0.037,155,171,81
AFJ08142.1-92.10,WP_230466978.1-72.11,0.2271,0.2525,4.87,0.013,0.015,0.034,155,132,59
AFJ08142.1-92.10,WP_232528158.1-77.67,0.255,0.2409,5.73,0.019,0.018,0.038,155,170,78
AFJ08142.1-92.10,WP_233113975.1-90.81,0.8224,0.7107,1.61,0.329,0.282,0.37,155,181,138
AFJ08142.1-92.10,WP_233141670.1-88.26,0.2918,0.2642,5.13,0.026,0.022,0.049,155,180,81
AFJ08142.1-92.10,WP_233444100.1-86.05,0.2364,0.2226,5.08,0.026,0.024,0.061,155,170,66
AFJ08142.1-92.10,WP_253698019.1-77.34,0.2717,0.2892,5.87,0.026,0.029,0.049,155,140,82
AFJ08142.1-92.10,WP_253730758.1-90.66,0.2749,0.2999,5.68,0.013,0.015,0.025,155,135,80
AFJ08142.1-92.10,WP_253731724.1-77.53,0.2743,0.2908,5.98,0.019,0.021,0.036,155,141,84
AFJ08142.1-92.10,WP_261794777.1-89.16,0.2632,0.2792,5.55,0.032,0.035,0.064,155,141,78
AIJ34845.1-89.63,AKV63926.1-81.23,0.306,0.2798,5.15,0.047,0.041,0.084,149,171,83
AIJ34845.1-89.63,ALF16987.1-86.89,0.3256,0.2996,5.09,0.067,0.059,0.115,149,169,87
AIJ34845.1-89.63,ALF17355.1-77.91,0.3327,0.2634,4.89,0.027,0.02,0.051,149,202,79
AIJ34845.1-89.63,ALF17404.1-88.92,0.2943,0.2748,5.65,0.04,0.036,0.071,149,166,85
